# Region type : patch atmosphere
# Faces  :    1200
# Area   :    9.444736e+02
# Time        	sum(rhoPhi)
63.106        	3.174012e+04
63.1944       	3.196244e+04
63.266        	3.163398e+04
63.3472       	3.205307e+04
63.4371       	3.139864e+04
63.535        	3.291727e+04
63.6315       	3.195087e+04
63.6946       	3.212559e+04
63.767        	3.231132e+04
63.849        	3.204494e+04
63.9289       	3.250321e+04
64.0182       	3.226143e+04
64.1147       	3.248566e+04
64.2112       	3.222235e+04
64.2844       	3.259052e+04
64.3673       	3.191744e+04
64.4596       	3.158969e+04
64.5568       	3.181083e+04
64.654        	3.078320e+04
64.7495       	3.153217e+04
64.8467       	3.017888e+04
64.926        	3.158024e+04
65.0135       	3.047683e+04
65.1094       	3.167355e+04
65.2053       	3.020216e+04
65.2768       	3.142493e+04
65.3569       	3.049748e+04
65.4429       	3.121944e+04
65.5359       	3.003604e+04
65.6103       	3.141953e+04
65.6931       	3.004685e+04
65.7847       	3.082673e+04
65.8784       	2.968068e+04
65.9721       	3.003139e+04
66.0658       	2.957291e+04
66.1594       	2.992006e+04
66.2531       	2.952415e+04
66.3468       	2.957552e+04
66.4404       	2.935787e+04
