# Region type : patch inlet
# Faces  :    200
# Area   :    2.100000e+01
# Time        	sum(rhoPhi)
43.2176       	-5.000000e+04
43.271        	-5.000000e+04
43.3351       	-5.000000e+04
43.3935       	-5.000000e+04
43.4559       	-5.000000e+04
43.5302       	-5.000000e+04
43.5808       	-5.000000e+04
43.6402       	-5.000000e+04
43.7109       	-5.000000e+04
43.7691       	-5.000000e+04
43.8308       	-5.000000e+04
43.9034       	-5.000000e+04
43.9583       	-5.000000e+04
44.0206       	-5.000000e+04
44.0926       	-5.000000e+04
44.1494       	-5.000000e+04
44.2123       	-5.000000e+04
44.2875       	-5.000000e+04
44.3496       	-5.000000e+04
44.4185       	-5.000000e+04
44.4971       	-5.000000e+04
44.549        	-5.000000e+04
44.6103       	-5.000000e+04
44.6831       	-5.000000e+04
44.7504       	-5.000000e+04
44.8276       	-5.000000e+04
44.8892       	-5.000000e+04
44.9531       	-5.000000e+04
45.0242       	-5.000000e+04
45.0896       	-5.000000e+04
45.1461       	-5.000000e+04
45.2126       	-5.000000e+04
45.2791       	-5.000000e+04
45.3475       	-5.000000e+04
45.4238       	-5.000000e+04
45.4942       	-5.000000e+04
45.5732       	-5.000000e+04
45.6617       	-5.000000e+04
45.7329       	-5.000000e+04
45.8149       	-5.000000e+04
45.87         	-5.000000e+04
45.9316       	-5.000000e+04
46.0043       	-5.000000e+04
46.0667       	-5.000000e+04
46.1254       	-5.000000e+04
46.1808       	-5.000000e+04
46.2424       	-5.000000e+04
46.2993       	-5.000000e+04
46.3631       	-5.000000e+04
46.4281       	-5.000000e+04
46.4995       	-5.000000e+04
46.579        	-5.000000e+04
46.6691       	-5.000000e+04
46.7385       	-5.000000e+04
46.8161       	-5.000000e+04
46.8919       	-5.000000e+04
46.9484       	-5.000000e+04
47.0148       	-5.000000e+04
47.0913       	-5.000000e+04
47.164        	-5.000000e+04
47.2475       	-5.000000e+04
47.3163       	-5.000000e+04
47.3817       	-5.000000e+04
47.4506       	-5.000000e+04
47.5303       	-5.000000e+04
47.6009       	-5.000000e+04
47.6808       	-5.000000e+04
47.77         	-5.000000e+04
47.8231       	-5.000000e+04
47.8836       	-5.000000e+04
47.9541       	-5.000000e+04
48.0328       	-5.000000e+04
48.0875       	-5.000000e+04
48.1512       	-5.000000e+04
48.2252       	-5.000000e+04
48.3023       	-5.000000e+04
48.3702       	-5.000000e+04
48.4478       	-5.000000e+04
48.5125       	-5.000000e+04
48.5834       	-5.000000e+04
48.6621       	-5.000000e+04
48.7325       	-5.000000e+04
48.8117       	-5.000000e+04
48.8966       	-5.000000e+04
48.9655       	-5.000000e+04
49.0394       	-5.000000e+04
49.1035       	-5.000000e+04
49.1724       	-5.000000e+04
49.2477       	-5.000000e+04
49.3104       	-5.000000e+04
49.3793       	-5.000000e+04
49.4569       	-5.000000e+04
49.5022       	-5.000000e+04
49.5519       	-5.000000e+04
49.608        	-5.000000e+04
49.664        	-5.000000e+04
49.72         	-5.000000e+04
49.776        	-5.000000e+04
49.832        	-5.000000e+04
49.888        	-5.000000e+04
49.944        	-5.000000e+04
50            	-5.000000e+04
50.0645       	-5.000000e+04
50.1365       	-5.000000e+04
50.2187       	-5.000000e+04
50.311        	-5.000000e+04
50.4079       	-5.000000e+04
50.511        	-5.000000e+04
50.6069       	-5.000000e+04
50.6759       	-5.000000e+04
50.7543       	-5.000000e+04
50.8423       	-5.000000e+04
50.9339       	-5.000000e+04
51.0134       	-5.000000e+04
51.1015       	-5.000000e+04
51.1972       	-5.000000e+04
51.2929       	-5.000000e+04
51.3876       	-5.000000e+04
51.4673       	-5.000000e+04
51.5571       	-5.000000e+04
51.6332       	-5.000000e+04
51.7177       	-5.000000e+04
51.8118       	-5.000000e+04
51.8818       	-5.000000e+04
51.9606       	-5.000000e+04
52.035        	-5.000000e+04
52.1124       	-5.000000e+04
52.1776       	-5.000000e+04
52.2528       	-5.000000e+04
52.3133       	-5.000000e+04
52.3819       	-5.000000e+04
52.447        	-5.000000e+04
52.519        	-5.000000e+04
52.5864       	-5.000000e+04
52.6508       	-5.000000e+04
52.7229       	-5.000000e+04
52.8029       	-5.000000e+04
52.8794       	-5.000000e+04
52.9552       	-5.000000e+04
53.039        	-5.000000e+04
53.0975       	-5.000000e+04
53.1646       	-5.000000e+04
53.2389       	-5.000000e+04
53.3078       	-5.000000e+04
53.3857       	-5.000000e+04
53.4716       	-5.000000e+04
53.5522       	-5.000000e+04
53.6417       	-5.000000e+04
53.7411       	-5.000000e+04
53.8389       	-5.000000e+04
53.9382       	-5.000000e+04
54.0376       	-5.000000e+04
54.137        	-5.000000e+04
54.2207       	-5.000000e+04
54.3139       	-5.000000e+04
54.4137       	-5.000000e+04
54.5135       	-5.000000e+04
54.6132       	-5.000000e+04
54.6924       	-5.000000e+04
54.7809       	-5.000000e+04
54.8794       	-5.000000e+04
54.9316       	-5.000000e+04
54.9934       	-5.000000e+04
55.0649       	-5.000000e+04
55.1445       	-5.000000e+04
55.2129       	-5.000000e+04
55.2901       	-5.000000e+04
55.3758       	-5.000000e+04
55.4374       	-5.000000e+04
55.5076       	-5.000000e+04
55.5864       	-5.000000e+04
55.6653       	-5.000000e+04
55.7537       	-5.000000e+04
55.8502       	-5.000000e+04
55.949        	-5.000000e+04
56.0478       	-5.000000e+04
56.1466       	-5.000000e+04
56.2454       	-5.000000e+04
56.3442       	-5.000000e+04
56.443        	-5.000000e+04
56.5419       	-5.000000e+04
56.6407       	-5.000000e+04
56.7395       	-5.000000e+04
56.8383       	-5.000000e+04
56.9371       	-5.000000e+04
57.0359       	-5.000000e+04
57.1347       	-5.000000e+04
57.2335       	-5.000000e+04
57.3149       	-5.000000e+04
57.4044       	-5.000000e+04
57.5005       	-5.000000e+04
57.5966       	-5.000000e+04
57.6525       	-5.000000e+04
57.7177       	-5.000000e+04
57.7913       	-5.000000e+04
57.865        	-5.000000e+04
57.9471       	-5.000000e+04
58.0363       	-5.000000e+04
58.1299       	-5.000000e+04
58.2234       	-5.000000e+04
58.3169       	-5.000000e+04
58.373        	-5.000000e+04
58.4381       	-5.000000e+04
58.5124       	-5.000000e+04
58.5833       	-5.000000e+04
58.662        	-5.000000e+04
58.7456       	-5.000000e+04
58.8053       	-5.000000e+04
58.8717       	-5.000000e+04
58.9469       	-5.000000e+04
59.0171       	-5.000000e+04
59.0927       	-5.000000e+04
59.1752       	-5.000000e+04
59.2439       	-5.000000e+04
59.3196       	-5.000000e+04
59.4046       	-5.000000e+04
59.4708       	-5.000000e+04
59.5464       	-5.000000e+04
59.622        	-5.000000e+04
59.685        	-5.000000e+04
59.748        	-5.000000e+04
59.811        	-5.000000e+04
59.874        	-5.000000e+04
59.937        	-5.000000e+04
60            	-5.000000e+04
60.0654       	-5.000000e+04
60.1401       	-5.000000e+04
60.2243       	-5.000000e+04
60.2769       	-5.000000e+04
60.3388       	-5.000000e+04
60.4104       	-5.000000e+04
60.4814       	-5.000000e+04
60.5621       	-5.000000e+04
60.652        	-5.000000e+04
60.7369       	-5.000000e+04
60.8315       	-5.000000e+04
60.9301       	-5.000000e+04
