# Region type : patch inlet
# Faces  :    200
# Area   :    4.200000e+01
# Time        	sum(rhoPhi)
68.1961       	-5.000000e+04
68.3349       	-5.000000e+04
68.463        	-5.000000e+04
68.6027       	-5.000000e+04
68.7191       	-5.000000e+04
68.8472       	-5.000000e+04
68.9753       	-5.000000e+04
69.1034       	-5.000000e+04
69.2155       	-5.000000e+04
69.3275       	-5.000000e+04
69.4396       	-5.000000e+04
69.5517       	-5.000000e+04
69.6638       	-5.000000e+04
69.7758       	-5.000000e+04
69.8879       	-5.000000e+04
70            	-5.000000e+04
70.1266       	-5.000000e+04
70.2739       	-5.000000e+04
70.4036       	-5.000000e+04
70.549        	-5.000000e+04
70.686        	-5.000000e+04
